188,-5,-3,12.594211826545495,1
200,-1,-2,57.597622556744795,2
202,0,-7,23.538266982490104,1
218,4,-4,73.53510550291246,3
241,9,-2,20.454776074760534,1
247,11,-4,11.95415202925858,1
203,0,-4,59.28879292674016,3
174,-12,-3,30.786902015768668,2
184,-7,-11,12.840729782736936,1
214,3,-7,27.484781054877764,2
234,8,-9,25.52818906889802,1
192,-3,-8,29.678285659784837,2
190,-4,-10,39.85660805893131,2
199,-1,-10,49.4405106887795,3
201,0,-11,12.354004462377311,1
191,-3,-16,12.858995287082191,1
181,-8,-13,28.168349640398315,2
197,-1,-17,79.83019872355665,3
